RefID,Region,Project,Location,Est Cost $M,2022-23,2023-24,0-5,5-10,0-10,0-15,10-15,15+,Sub Sector,Enabling Infrastructure,Challenge / Opportunity,Industry Sector,Category,cost_num,cost_imputed,log_cost,h_2022-23,h_2023-24,h_0-5,h_5-10,h_0-10,h_0-15,h_10-15,h_15+,short_term,ABS_Population,region_area_km2,pop_density,log_pop_density,cost_per_cap,log_cost_per_cap,is_funded,is_near_term,is_remote,n_horizons
2f21,Central Australia,Alice Springs Youth Justice Centre - upgrades and fitout,"-23.6994, 133.88",26,13.5,,,,,,,,Justice and Public Safety,Social Infrastructure,"Improve outcomes for young people in detention, their families and the community",Justice and Public Safety,F,26.0,26.0,1.414973347970818,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.6196082169582002,0.4821842786121225,1,0,0,0
2f6,Central Australia,Aviation Museum upgrades,"-23.6994, 133.88",0.1,0.1,,,,,,,,Heritage Trails,Social Infrastructure,"Value, preserve and expand aviation history, increase visitation opportunities and visitor experience",Tourism,F,0.1,0.1,-1.0,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.002383108526762309,0.0023802734269774218,1,0,0,0
0f20,Central Australia,Central West region - Starting Early for a Better Future - child and family centres,"-23.27591, 129.38725",0.5,,0.5,,,,,,,Education and Training,Social Infrastructure,Strengthen early years learning and engagement of students and parents,Education and Training,F,0.5,0.5,-0.3010299956639812,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.011915542633811543,0.011845111487193654,1,0,0,0
2e36,Central Australia,Centralian Senior College - upgrade Year 12 study and open learning area,"-23.6994, 133.88",0.4,0.4,,,,,,,,Education and Training,Social Infrastructure,Upgrade ageing infrastructure to support the continued delivery of quality education,Education and Training,F,0.4,0.4,-0.3979400086720376,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.009532434107049235,0.009487287137297566,1,0,0,0
2s29,Central Australia,Jindalee Operational Radar Network (JORN) facilities,"-23.6994, 133.88",55,●,,,,,,,,Development and Maintenance of Facilities,Land Infrastructure,Enhance defence capability and operations,Defence and Security,F,55.0,55.0,1.7403626894942439,1,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,1.3107096897192698,0.8375547023364667,1,1,0,1
2x14,Central Australia,"Kilgariff - headworks to support land release (residential, commercial, community purpose and rugby park)","-23.6994, 133.88",40,29,11,,,,,,,Residential Subdivisions,Land Infrastructure,Enable economic development and population growth by increasing land availability,Land,F,40.0,40.0,1.6020599913279623,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.9532434107049235,0.6694912783858514,1,0,0,0
8b124,Central Australia,Kings Canyon - replace and augment water tanks ,"-24.25055, 131.57997",6.3,2.6,3.7,,,,,,,Water,Utilities,Support visitor growth by improving access to quality water,Utilities,F,6.3,6.3,0.7993405494535817,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.15013583718602544,0.1398800546918204,1,0,0,0
2t1,Central Australia,Kings Canyon Power Station - upgrades ,"-24.25055, 131.57997",0.3,0.3,,,,,,,,Electricity,Utilities,"Asset renewal to support growth, compliance and improve service efficiency",Utilities,F,0.3,0.3,-0.5228787452803376,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.007149325580286925,0.007123890310226435,1,0,0,0
0o20,Central Australia,Kings Canyon Resort - upgrades,"-24.25055, 131.57997",15,●,,,,,,,,Accommodation,Social Infrastructure,Re-establish Kings Canyon as one of the most exciting resorts in Australia,Tourism,F,15.0,15.0,1.1760912590556813,1,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.3574662790143463,0.3056199320123374,1,1,0,1
0s25,Central Australia,Lasseters Casino and Resort - upgrades and 30 new apartments,"-23.6994, 133.88",70,●,●,●,,,,,,Accommodation,Social Infrastructure,"Support growth in luxury tourism, visitor and corporate travel markets",Tourism,F,70.0,70.0,1.845098040014257,1,1,1,0,0,0,0,0,1,41962.0,626000,0.06703194888178914,0.06488091459091948,1.668175968733616,0.9813950811758796,1,1,0,3
1150.1,Central Australia,Maryvale Road upgrades,Maryvale Road NT Australia,19.4,11.2,,,,,,,,"Rail, Roads and Bridges",Transport and Logistics,Improve all weather access to the key national freight route between the Territory and the rest of Australia,Transport and Logistics,F,19.4,19.4,1.287801729930226,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.46232305419188785,0.3800263042174217,1,0,0,0
2e37,Central Australia,M'Bungara School upgrades,"-23.3023, 132.3421",0.5,0.5,,,,,,,,Education and Training,Social Infrastructure,Upgrade ageing infrastructure to support the continued delivery of quality education,Education and Training,F,0.5,0.5,-0.3010299956639812,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.011915542633811543,0.011845111487193654,1,0,0,0
381.1,Central Australia,National Aboriginal Art Gallery,"-23.703775, 133.832209",50,45.9,●,●,,,,,,Cultural Experiences,Social Infrastructure,"Value, preserve, exhibit and celebrate Aboriginal art and culture, improving sense of place and tourism opportunities",Tourism,F,50.0,50.0,1.6989700043360187,0,1,1,0,0,0,0,0,1,41962.0,626000,0.06703194888178914,0.06488091459091948,1.1915542633811542,0.7846110014103165,1,1,0,2
9d1,Central Australia,Newmont Tanami - stage 2 gold mine expansion and underground facilities,"-20.52597,129.92697",1000,●,●,●,,,,,,Mining,Other,Meet global demand for minerals,Resources,F,1000.0,1000.0,3.0,1,1,1,0,0,0,0,0,1,41962.0,626000,0.06703194888178914,0.06488091459091948,23.831085267623084,3.212096306483683,1,1,0,3
2h3,Central Australia,Nyirripi Road - upgrades,"-22.6505, 130.5532",2.3,2.3,,,,,,,,Housing,Social Infrastructure,"Increase road capacity, safety, support accessibility, connectivity and amenity",Housing,F,2.3,2.3,0.36172783601759284,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.05481149611553309,0.05336207429571119,1,0,0,0
1147,Central Australia,Outback Way - upgrade Tjukaruru Road and Plenty Highway to two-lane sealed standard ,Tjukarauru Road NT Australia,243.6,74.2,●,●,●,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Enable mining, pastoral, cattle and tourism growth by connecting Queensland through the Northern Territory to Western Australia",Transport and Logistics,F,243.6,243.6,2.3866772839608377,0,1,1,1,0,0,0,0,1,41962.0,626000,0.06703194888178914,0.06488091459091948,5.805252371192983,1.9176947215572666,1,1,0,3
2t2,Central Australia,Owen Springs Power Station - upgrades  and back up power supply ,"-23.6994, 133.88",4,4,,,,,,,,Electricity,Utilities,"Asset renewal to support growth, compliance and improve service efficiency",Utilities,F,4.0,4.0,0.6020599913279624,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.09532434107049234,0.0910505213002052,1,0,0,0
0k5,Central Australia,Red Centre Way - Mereenie Loop Road - seal outer loop to better connect Watarrka and West MacDonnell National Park,"-23.724758, 133.747772",165,1.2,●,●,,,,,,Transport and Logistics,Social Infrastructure,Increase visitor numbers and length of stay in the Territory and enhance experiences with improved cultural facilities,Tourism,F,165.0,165.0,2.2174839442139063,0,1,1,0,0,0,0,0,1,41962.0,626000,0.06703194888178914,0.06488091459091948,3.932129069157809,1.5957707546997024,1,1,0,2
281,Central Australia,"Ron Goodin Power Station decommission, disposal and rehabilitation","-23.7094, 133.8922",3.6,2,,,,,,,,Electricity,Utilities,Transitioning to Owen Springs as Alice Springs main generation source,Utilities,F,3.6,3.6,0.5563025007672873,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.0857919069634431,0.08230958893725393,1,0,0,0
0d7,Central Australia,Santos - Amadeus Basin - Dukas exploration well,"-22.6356, 132.1035",15,●,,,,,,,,Mining,Other,Enable economic development,Resources,F,15.0,15.0,1.1760912590556813,1,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.3574662790143463,0.3056199320123374,1,1,0,1
0l6,Central Australia,Schwarz Crescent intersection upgrade ,"Schwarz Crescent, Alice Springs NT Australia",8,7.6,●,,,,,,,"Rail, Roads and Bridges",Transport and Logistics,Economic enabler and key national freight route between the Territory and the rest of Australia,Transport and Logistics,F,8.0,8.0,0.9030899869919435,0,1,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.19064868214098468,0.17449826964722823,1,1,0,1
2e1,Central Australia,Stirling (Wilora) School - universal access ablutions,"-21.7411, 133.7311",0.5,0.5,,,,,,,,Education and Training,Social Infrastructure,Infrastructure to support Students With Additional Needs (SWAN),Education and Training,F,0.5,0.5,-0.3010299956639812,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.011915542633811543,0.011845111487193654,1,0,0,0
1142,Central Australia,Tanami Road - complete the upgrade and seal,Tanami Road NT Australia,400,87.3,●,●,●,,,,,"Rail, Roads and Bridges",Transport and Logistics,Economic enabler for the mining industry and key national freight route between the Territory and the rest of Australia,Transport and Logistics,F,400.0,400.0,2.6020599913279625,0,1,1,1,0,0,0,0,1,41962.0,626000,0.06703194888178914,0.06488091459091948,9.532434107049234,2.354459458696633,1,1,0,3
8b110,Central Australia,Ti Tree  - water supply upgrade  - equip one bore,"-22.1338, 133.414",0.6,,,●,●,,,,,Water,Utilities,Support population growth by improving access to quality water,Utilities,F,0.6,0.6,-0.2218487496163564,0,0,1,1,0,0,0,0,1,41962.0,626000,0.06703194888178914,0.06488091459091948,0.01429865116057385,0.01419738957597088,1,0,0,2
2h5,Central Australia,Ti Tree - softball oval upgrades ,"-22.1338, 133.414",0.15,0.15,,,,,,,,Housing,Social Infrastructure,Support community engagement through sport and recreational facilities,Housing,F,0.15,0.15,-0.8239087409443188,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.0035746627901434625,0.0035682888683429906,1,0,0,0
8k02,Central Australia,Tjoritja/West MacDonnell National Park - adventure cycling track ,"-23.724758, 133.747772",11.9,,11.3,,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,Expand tourism product to develop the economy and increase liveability ,Tourism,F,11.9,11.9,1.0755469613925308,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.28358991468471473,0.24966077316809737,1,0,0,0
2f35,Central Australia,Tourism Central Australia - new information centre,"-23.6994, 133.88",5,,5,,,,,,,Drive Market,Social Infrastructure,Increase visitation opportunities and visitor experience,Tourism,F,5.0,5.0,0.6989700043360189,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.11915542633811543,0.11257431721624706,1,0,0,0
0k23,Central Australia,Watarrka National Park - iconic multi-day walking track,"-24.285467, 131.572958",5.6,5.6,●,,,,,,,"Parks, Reserves, Waterways",Social Infrastructure,"Value, preserve and expand access to parks, increase visitation opportunities and visitor experience",Lifestyle,F,5.6,5.6,0.7481880270062004,0,1,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.13345407749868926,0.12526967624856478,1,1,0,1
2h4,Central Australia,Yuendumu - softball oval lights,Yuedumu NT Australia,0.7,0.7,,,,,,,,Housing,Social Infrastructure,Support community engagement through sport and recreational facilities,Housing,F,0.7,0.7,-0.1549019599857432,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.016681759687336158,0.016544147435116962,1,0,0,0
2198,Central Australia,"Yuendumu School - new play equipment, outdoor eating area and amphitheatre","-22.25389, 131.79529",4.4,,4.4,,,,,,,Education and Training,Social Infrastructure,Upgrade ageing infrastructure to support the continued delivery of quality education,Education and Training,F,4.4,4.4,0.6434526764861874,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.10485677517754159,0.09971571134499282,1,0,0,0
2t4,Central Australia,Yulara Power Station - capacity replacement,"-25.2069, 130.97",6,4,2,,,,,,,Electricity,Utilities,"Asset renewal to support growth, compliance and improve service efficiency",Utilities,F,6.0,6.0,0.7781512503836436,0,0,0,0,0,0,0,0,0,41962.0,626000,0.06703194888178914,0.06488091459091948,0.14298651160573853,0.13364458387317274,1,0,0,0
2t18,Central Australia,Yulara Power Station - micro grid,"-25.2069, 130.97",4,,,●,,,,,,Electricity,Utilities,"Asset renewal to support growth, compliance and improve service efficiency",Utilities,F,4.0,4.0,0.6020599913279624,0,0,1,0,0,0,0,0,1,41962.0,626000,0.06703194888178914,0.06488091459091948,0.09532434107049234,0.0910505213002052,1,0,0,1
2r18,Territory Wide,Across all regions - housing infill lots: site servicing plan and civil layout design and documentation,"-25.4000,129.0811",27.814,22.67,1.936,●,,,,,,Residential Subdivisions,Land Infrastructure,Enable economic development and population growth through expanded utilities networks for new land development,Land,F,27.814,27.814,1.4442634503171512,0,0,1,0,0,0,0,0,1,42511.5,500000,0.085023,0.08160118492442715,0.6542700210531268,0.5033598366345127,1,0,0,1
2b13,Territory Wide,Across all regions - upgrade critical water tanks,"-20.4000,129.0811",15.2,2.9,1.5,●,,,,,,Water,Utilities,Support population growth by improving access to quality water,Utilities,F,15.2,15.2,1.1818435879447726,0,0,1,0,0,0,0,0,1,42511.5,500000,0.085023,0.08160118492442715,0.35755030991614034,0.3056818328509278,1,0,0,1
848,Territory Wide,Across all regions - water main replacement,"-20.6000,129.0811",14.4,2.2,2.9,●,,,,,,Water,Utilities,Support population growth by improving access to quality water,Utilities,F,14.4,14.4,1.1583624920952498,0,0,1,0,0,0,0,0,1,42511.5,500000,0.085023,0.08160118492442715,0.338731872552133,0.29172280211084206,1,0,0,1
2b12,Territory Wide,Across all regions - water services - capital works and minor works ,"-20.8000,129.0811",120,33,26.4,●,,,,,,Water,Utilities,Support population growth by improving access to quality water,Utilities,F,120.0,120.0,2.0791812460476247,0,0,1,0,0,0,0,0,1,42511.5,500000,0.085023,0.08160118492442715,2.8227656046011083,1.3409741409332663,1,0,0,1
2f20,Territory Wide,Capital Grants - Non-Government Orgainisation (NGO) managed Remote Women's Safe House upgrades,"-25.6000,129.0811",1.55,1.55,,,,,,,,Justice and Public Safety,Social Infrastructure,Support the vulnerable by improving community service facilities,Justice and Public Safety,F,1.55,1.55,0.1903316981702915,0,0,0,0,0,0,0,0,0,42511.5,500000,0.085023,0.08160118492442715,0.036460722392764315,0.03581175771621885,1,0,0,0
2r32,Territory Wide,Community Housing Provider  Capital Grants - redeveloment projects,"-26.0000,129.0811",4.4,,4.4,,,,,,,Housing,Social Infrastructure,"Provide safe, secure and affordable housing for people on low incomes",Housing,F,4.4,4.4,0.6434526764861874,0,0,0,0,0,0,0,0,0,42511.5,500000,0.085023,0.08160118492442715,0.10350140550204064,0.09848822039036365,1,0,0,0
2r36,Territory Wide,"Community Housing Provider Capital Grants - Venture Housing
","-25.8000,129.0811",7,7,,,,,,,,Housing,Social Infrastructure,"Provide safe, secure and affordable housing for people on low incomes",Housing,F,7.0,7.0,0.8450980400142568,0,0,0,0,0,0,0,0,0,42511.5,500000,0.085023,0.08160118492442715,0.16466132693506463,0.15243033826083344,1,0,0,0
0l5,Territory Wide,"COVID-19 Stimulus - targeted road safety projects, local roads and community infrastructure - shovel ready projects","-21.0000,129.0811",67.5,21.9,,,,,,,,"Rail, Roads and Bridges",Transport and Logistics,The Australian and Northern Territory governments supporting infrastructure construction jobs across the Territory,Transport and Logistics,F,67.5,67.5,1.8293037728310249,0,0,0,0,0,0,0,0,0,42511.5,500000,0.085023,0.08160118492442715,1.5878056525881232,0.9508102782191952,1,0,0,0
0t1,Territory Wide,Darwin-Katherine energy storage system,"-12.460834, 130.84444",45,20,,,,,,,,Electricity,Utilities,Reduce the use of gas generators for the Darwin-Katherine system to meet Northern Territory renewables target of 50% by 2030,Utilities,F,45.0,45.0,1.6532125137753437,0,0,0,0,0,0,0,0,0,42511.5,500000,0.085023,0.08160118492442715,1.0585371017254155,0.721995585735748,1,0,0,0
2b8,Territory Wide,Darwin-Katherine Transmission Line (DKTL) - upgrade secondary systems,"-21.2000,129.0811",9,2.95,6,,,,,,,Electricity,Utilities,"Asset renewal to support growth, compliance and improve service efficiency",Utilities,F,9.0,9.0,0.9542425094393249,0,0,0,0,0,0,0,0,0,42511.5,500000,0.085023,0.08160118492442715,0.2117074203450831,0.192030456149342,1,0,0,0
9p18,Territory Wide,First responders P25 radio communication system upgrade,"-21.4000,129.0811",10,2,2,●,,,,,,Justice and Public Safety,Social Infrastructure,Support the continued delivery of quality police services,Justice and Public Safety,F,10.0,10.0,1.0,0,0,1,0,0,0,0,0,1,42511.5,500000,0.085023,0.08160118492442715,0.23523046705009235,0.21125756566592752,1,0,0,1
2r13,Territory Wide,Government Employee Housing Build Program,"-12.460834, 130.84444",185.99999999999997,27.7,48,●,,,,,,Housing,Social Infrastructure,"Provide Government employees with safe, secure and appropriate  housing while performing duties in remote locations.",Housing,F,185.99999999999997,185.99999999999997,2.269512944217916,0,0,1,0,0,0,0,0,1,42511.5,500000,0.085023,0.08160118492442715,4.375286687131717,1.6818119097321362,1,0,0,1
